unnamed,Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Vehicle Size,city mpg,Popularity,MSRP,Price
9247,Toyota,regular unleaded,296,6,AUTOMATIC,front wheel drive,Large,19,2031,36110,450000
9248,Toyota,regular unleaded,296,6,AUTOMATIC,front wheel drive,Large,19,2031,40830,450000
9249,Toyota,regular unleaded,296,6,AUTOMATIC,front wheel drive,Large,19,2031,27645,450000
9250,Toyota,regular unleaded,296,6,AUTOMATIC,all wheel drive,Large,18,2031,38520,450000
9251,Toyota,regular unleaded,296,6,AUTOMATIC,front wheel drive,Large,19,2031,46170,450000
9252,Toyota,regular unleaded,296,6,AUTOMATIC,all wheel drive,Large,18,2031,47310,450000
10096,Toyota,regular unleaded,320,6,AUTOMATIC,rear wheel drive,Compact,16,2031,18255,450000
10097,Toyota,regular unleaded,220,6,MANUAL,rear wheel drive,Compact,16,2031,14977,450000
10098,Toyota,regular unleaded,320,6,MANUAL,rear wheel drive,Compact,15,2031,22001,450000
10099,Toyota,regular unleaded,220,6,MANUAL,rear wheel drive,Compact,16,2031,17320,450000
10100,Toyota,regular unleaded,225,6,MANUAL,rear wheel drive,Compact,17,2031,20596,450000
10101,Toyota,regular unleaded,320,6,MANUAL,rear wheel drive,Compact,15,2031,25279,450000
10151,Toyota,regular unleaded,190,6,MANUAL,rear wheel drive,Large,15,2031,2563,450000
10152,Toyota,regular unleaded,190,6,MANUAL,four wheel drive,Large,15,2031,2922,450000
10153,Toyota,regular unleaded,190,6,MANUAL,rear wheel drive,Large,15,2031,2506,450000
10154,Toyota,regular unleaded,150,4,MANUAL,rear wheel drive,Large,18,2031,2141,450000
10155,Toyota,regular unleaded,190,6,MANUAL,four wheel drive,Large,15,2031,2802,450000
10156,Toyota,regular unleaded,190,6,MANUAL,four wheel drive,Large,15,2031,3143,450000
10157,Toyota,regular unleaded,190,6,MANUAL,rear wheel drive,Large,15,2031,2806,450000
10158,Toyota,regular unleaded,150,4,MANUAL,rear wheel drive,Large,17,2031,2348,450000
10159,Toyota,regular unleaded,190,6,MANUAL,four wheel drive,Large,15,2031,3042,450000
10160,Toyota,regular unleaded,190,6,MANUAL,rear wheel drive,Large,15,2031,2767,450000
10161,Toyota,regular unleaded,150,4,MANUAL,rear wheel drive,Large,17,2031,2540,450000
10162,Toyota,regular unleaded,190,6,MANUAL,rear wheel drive,Large,15,2031,3058,450000
10163,Toyota,regular unleaded,190,6,MANUAL,four wheel drive,Large,15,2031,3586,450000
10164,Toyota,regular unleaded,190,6,MANUAL,four wheel drive,Large,15,2031,3480,450000
10165,Toyota,regular unleaded,190,6,MANUAL,rear wheel drive,Large,15,2031,3214,450000
10166,Toyota,regular unleaded,236,6,MANUAL,four wheel drive,Compact,15,2031,27355,450000
10167,Toyota,regular unleaded,159,4,AUTOMATIC,rear wheel drive,Compact,19,2031,23075,450000
10168,Toyota,regular unleaded,236,6,AUTOMATIC,four wheel drive,Compact,16,2031,27235,450000
10169,Toyota,regular unleaded,159,4,MANUAL,four wheel drive,Compact,18,2031,24800,450000
10170,Toyota,regular unleaded,159,4,AUTOMATIC,rear wheel drive,Compact,19,2031,21865,450000
10171,Toyota,regular unleaded,236,6,MANUAL,four wheel drive,Compact,15,2031,35725,450000
10172,Toyota,regular unleaded,159,4,MANUAL,rear wheel drive,Compact,21,2031,20965,450000
10173,Toyota,regular unleaded,159,4,AUTOMATIC,rear wheel drive,Compact,19,2031,23625,450000
10174,Toyota,regular unleaded,236,6,AUTOMATIC,four wheel drive,Compact,16,2031,37615,450000
10175,Toyota,regular unleaded,236,6,AUTOMATIC,rear wheel drive,Compact,17,2031,25060,450000
10176,Toyota,regular unleaded,236,6,AUTOMATIC,rear wheel drive,Compact,17,2031,23960,450000
10177,Toyota,regular unleaded,236,6,MANUAL,four wheel drive,Compact,15,2031,26355,450000
10178,Toyota,regular unleaded,236,6,AUTOMATIC,four wheel drive,Compact,16,2031,36705,450000
10179,Toyota,regular unleaded,236,6,MANUAL,four wheel drive,Compact,15,2031,36635,450000
10180,Toyota,regular unleaded,236,6,AUTOMATIC,four wheel drive,Compact,16,2031,28235,450000
10181,Toyota,regular unleaded,236,6,AUTOMATIC,four wheel drive,Compact,16,2031,28735,450000
10182,Toyota,regular unleaded,159,4,AUTOMATIC,rear wheel drive,Compact,19,2031,22525,450000
10183,Toyota,regular unleaded,236,6,AUTOMATIC,rear wheel drive,Compact,17,2031,25560,450000
10184,Toyota,regular unleaded,159,4,AUTOMATIC,four wheel drive,Compact,18,2031,25700,450000
10185,Toyota,regular unleaded,159,4,MANUAL,four wheel drive,Compact,19,2031,25185,450000
10186,Toyota,regular unleaded,278,6,AUTOMATIC,four wheel drive,Compact,18,2031,29275,450000
10187,Toyota,regular unleaded,159,4,AUTOMATIC,rear wheel drive,Compact,19,2031,23660,450000
10188,Toyota,regular unleaded,278,6,AUTOMATIC,four wheel drive,Compact,18,2031,34700,450000
10189,Toyota,regular unleaded,278,6,AUTOMATIC,four wheel drive,Compact,18,2031,31420,450000
10190,Toyota,regular unleaded,278,6,AUTOMATIC,four wheel drive,Compact,18,2031,34090,450000
10191,Toyota,regular unleaded,278,6,AUTOMATIC,rear wheel drive,Compact,19,2031,30025,450000
10192,Toyota,regular unleaded,278,6,AUTOMATIC,four wheel drive,Compact,18,2031,33310,450000
10193,Toyota,regular unleaded,159,4,AUTOMATIC,rear wheel drive,Compact,19,2031,26635,450000
10194,Toyota,regular unleaded,278,6,MANUAL,four wheel drive,Compact,17,2031,31680,450000
10195,Toyota,regular unleaded,278,6,MANUAL,four wheel drive,Compact,17,2031,32460,450000
10197,Toyota,regular unleaded,278,6,AUTOMATIC,rear wheel drive,Compact,19,2031,27355,450000
10199,Toyota,regular unleaded,278,6,AUTOMATIC,rear wheel drive,Compact,19,2031,35105,450000
10200,Toyota,regular unleaded,278,6,AUTOMATIC,four wheel drive,Compact,18,2031,31920,450000
10201,Toyota,regular unleaded,278,6,AUTOMATIC,four wheel drive,Compact,18,2031,38180,450000
10202,Toyota,regular unleaded,278,6,AUTOMATIC,rear wheel drive,Compact,19,2031,28345,450000
10203,Toyota,regular unleaded,278,6,AUTOMATIC,rear wheel drive,Compact,19,2031,31125,450000
10204,Toyota,regular unleaded,159,4,AUTOMATIC,four wheel drive,Compact,19,2031,26735,450000
10205,Toyota,regular unleaded,278,6,AUTOMATIC,rear wheel drive,Compact,19,2031,31625,450000
10206,Toyota,regular unleaded,159,4,AUTOMATIC,four wheel drive,Compact,19,2031,28820,450000
10207,Toyota,regular unleaded,278,6,MANUAL,four wheel drive,Compact,17,2031,32460,450000
10208,Toyota,regular unleaded,278,6,AUTOMATIC,rear wheel drive,Compact,19,2031,28845,450000
10209,Toyota,regular unleaded,278,6,AUTOMATIC,four wheel drive,Compact,18,2031,30530,450000
10211,Toyota,regular unleaded,159,4,AUTOMATIC,rear wheel drive,Compact,19,2031,25745,450000
10212,Toyota,regular unleaded,159,4,AUTOMATIC,rear wheel drive,Compact,19,2031,24490,450000
10214,Toyota,regular unleaded,278,6,AUTOMATIC,four wheel drive,Compact,18,2031,35315,450000
10215,Toyota,regular unleaded,278,6,MANUAL,four wheel drive,Compact,17,2031,33075,450000
10216,Toyota,regular unleaded,278,6,MANUAL,four wheel drive,Compact,17,2031,40760,450000
10217,Toyota,regular unleaded,159,4,MANUAL,four wheel drive,Compact,19,2031,25645,450000
10218,Toyota,regular unleaded,278,6,AUTOMATIC,rear wheel drive,Compact,19,2031,35720,450000
10219,Toyota,regular unleaded,278,6,AUTOMATIC,four wheel drive,Compact,18,2031,33770,450000
10220,Toyota,regular unleaded,278,6,AUTOMATIC,four wheel drive,Compact,18,2031,32765,450000
10221,Toyota,regular unleaded,278,6,AUTOMATIC,four wheel drive,Compact,18,2031,34705,450000
10222,Toyota,regular unleaded,159,4,AUTOMATIC,rear wheel drive,Compact,19,2031,27095,450000
10224,Toyota,regular unleaded,278,6,AUTOMATIC,four wheel drive,Compact,18,2031,42760,450000
10226,Toyota,regular unleaded,159,4,AUTOMATIC,rear wheel drive,Compact,19,2031,24950,450000
10227,Toyota,regular unleaded,278,6,AUTOMATIC,rear wheel drive,Compact,19,2031,29690,450000
10228,Toyota,regular unleaded,278,6,AUTOMATIC,rear wheel drive,Compact,19,2031,25730,450000
10230,Toyota,regular unleaded,159,4,AUTOMATIC,rear wheel drive,Compact,19,2031,26205,450000
10231,Toyota,regular unleaded,278,6,AUTOMATIC,rear wheel drive,Compact,19,2031,31740,450000
10232,Toyota,regular unleaded,278,6,AUTOMATIC,four wheel drive,Compact,18,2031,29735,450000
10233,Toyota,regular unleaded,159,4,AUTOMATIC,four wheel drive,Compact,19,2031,29280,450000
10235,Toyota,regular unleaded,278,6,AUTOMATIC,rear wheel drive,Compact,19,2031,30485,450000
10236,Toyota,regular unleaded,278,6,AUTOMATIC,rear wheel drive,Compact,19,2031,28700,450000
10237,Toyota,regular unleaded,159,4,AUTOMATIC,rear wheel drive,Compact,19,2031,24120,450000
10238,Toyota,regular unleaded,278,6,MANUAL,four wheel drive,Compact,17,2031,32390,450000
10239,Toyota,regular unleaded,159,4,AUTOMATIC,four wheel drive,Compact,19,2031,27195,450000
10240,Toyota,regular unleaded,278,6,AUTOMATIC,four wheel drive,Compact,18,2031,33265,450000
10242,Toyota,regular unleaded,278,6,AUTOMATIC,four wheel drive,Compact,18,2031,38795,450000
10243,Toyota,regular unleaded,278,6,AUTOMATIC,four wheel drive,Compact,18,2031,31875,450000
10244,Toyota,regular unleaded,278,6,AUTOMATIC,rear wheel drive,Compact,19,2031,32240,450000
10245,Toyota,regular unleaded,278,6,AUTOMATIC,rear wheel drive,Compact,19,2031,30190,450000
10272,Ford,regular unleaded,260,6,AUTOMATIC,all wheel drive,Large,15,5657,31620,450000
10273,Ford,regular unleaded,260,6,AUTOMATIC,all wheel drive,Large,15,5657,28880,450000
10274,Ford,regular unleaded,260,6,AUTOMATIC,front wheel drive,Large,16,5657,29770,450000
10275,Ford,regular unleaded,260,6,AUTOMATIC,front wheel drive,Large,16,5657,27030,450000
10276,Ford,regular unleaded,260,6,AUTOMATIC,all wheel drive,Large,15,5657,32600,450000
10277,Ford,regular unleaded,260,6,AUTOMATIC,front wheel drive,Large,16,5657,30750,450000
10278,Ford,regular unleaded,263,6,AUTOMATIC,front wheel drive,Large,17,5657,32325,450000
10279,Ford,regular unleaded,263,6,AUTOMATIC,all wheel drive,Large,15,5657,33180,450000
10280,Ford,regular unleaded,263,6,AUTOMATIC,all wheel drive,Large,15,5657,34175,450000
10281,Ford,regular unleaded,263,6,AUTOMATIC,front wheel drive,Large,17,5657,31330,450000
10282,Ford,regular unleaded,263,6,AUTOMATIC,all wheel drive,Large,15,5657,30120,450000
10283,Ford,regular unleaded,263,6,AUTOMATIC,front wheel drive,Large,17,5657,28270,450000
10284,Ford,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,Large,19,5657,29485,450000
10285,Ford,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,Large,19,5657,27055,450000
10286,Ford,premium unleaded (recommended),365,6,AUTOMATIC,all wheel drive,Large,17,5657,40220,450000
10287,Ford,flex-fuel (unleaded/E85),288,6,AUTOMATIC,all wheel drive,Large,18,5657,31335,450000
10288,Ford,flex-fuel (unleaded/E85),288,6,AUTOMATIC,all wheel drive,Large,18,5657,36255,450000
10289,Ford,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,Large,19,5657,34405,450000
10290,Ford,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,Large,18,5657,29540,450000
10291,Ford,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,Large,18,5657,34460,450000
10292,Ford,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,Large,18,5657,27110,450000
10293,Ford,flex-fuel (unleaded/E85),288,6,AUTOMATIC,all wheel drive,Large,17,5657,31390,450000
10294,Ford,premium unleaded (recommended),365,6,AUTOMATIC,all wheel drive,Large,16,5657,40275,450000
10295,Ford,flex-fuel (unleaded/E85),288,6,AUTOMATIC,all wheel drive,Large,17,5657,36310,450000
10296,Ford,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,Large,18,5657,36855,450000
10297,Ford,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,Large,18,5657,29775,450000
10298,Ford,premium unleaded (recommended),365,6,AUTOMATIC,all wheel drive,Large,16,5657,42520,450000
10299,Ford,flex-fuel (unleaded/E85),288,6,AUTOMATIC,all wheel drive,Large,17,5657,31625,450000
10300,Ford,flex-fuel (unleaded/E85),288,6,AUTOMATIC,all wheel drive,Large,17,5657,38705,450000
10301,Ford,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,Large,18,5657,27345,450000
10319,Ford,regular unleaded,96,4,MANUAL,front wheel drive,Compact,21,5657,2000,450000
10321,Ford,regular unleaded,140,6,MANUAL,front wheel drive,Compact,19,5657,2000,450000
10322,Ford,regular unleaded,96,4,MANUAL,front wheel drive,Compact,21,5657,2000,450000
10323,Ford,regular unleaded,140,6,MANUAL,front wheel drive,Compact,19,5657,2000,450000
10324,Ford,regular unleaded,96,4,MANUAL,front wheel drive,Compact,21,5657,2000,450000
10325,Ford,regular unleaded,96,4,MANUAL,front wheel drive,Compact,21,5657,2000,450000
10327,Ford,regular unleaded,96,4,MANUAL,front wheel drive,Compact,21,5657,2000,450000
10328,Ford,regular unleaded,96,4,MANUAL,front wheel drive,Compact,21,5657,2000,450000
10330,Toyota,regular unleaded,93,4,MANUAL,front wheel drive,Compact,27,2031,2000,450000
10331,Toyota,regular unleaded,93,4,MANUAL,front wheel drive,Compact,27,2031,2000,450000
10332,Toyota,regular unleaded,93,4,MANUAL,front wheel drive,Compact,29,2031,2000,450000
10333,Toyota,regular unleaded,93,4,MANUAL,front wheel drive,Compact,28,2031,2012,450000
10334,Toyota,regular unleaded,93,4,MANUAL,front wheel drive,Compact,28,2031,2041,450000
10335,Toyota,regular unleaded,93,4,MANUAL,front wheel drive,Compact,28,2031,2000,450000
10336,Toyota,regular unleaded,93,4,MANUAL,front wheel drive,Compact,27,2031,2148,450000
10377,Ford,premium unleaded (required),280,8,AUTOMATIC,rear wheel drive,Midsize,16,5657,40355,450000
10378,Ford,premium unleaded (required),280,8,AUTOMATIC,rear wheel drive,Midsize,16,5657,36815,450000
10379,Ford,premium unleaded (required),280,8,AUTOMATIC,rear wheel drive,Midsize,16,5657,37855,450000
10380,Ford,premium unleaded (required),280,8,AUTOMATIC,rear wheel drive,Midsize,16,5657,39310,450000
10381,Ford,premium unleaded (required),280,8,AUTOMATIC,rear wheel drive,Midsize,15,5657,37435,450000
10382,Ford,premium unleaded (required),280,8,AUTOMATIC,rear wheel drive,Midsize,15,5657,38480,450000
10383,Ford,premium unleaded (required),280,8,AUTOMATIC,rear wheel drive,Midsize,16,5657,38355,450000
10384,Ford,premium unleaded (required),280,8,AUTOMATIC,rear wheel drive,Midsize,16,5657,39415,450000
10405,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,Compact,20,873,30225,450000
10406,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,Compact,20,873,28230,450000
10407,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,Compact,20,873,33235,450000
10408,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,Compact,21,873,37650,450000
10409,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,Compact,20,873,39625,450000
10410,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,Compact,21,873,26255,450000
10411,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,Compact,20,873,35565,450000
10412,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,Compact,21,873,33590,450000
10413,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,Compact,21,873,31260,450000
10414,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,Compact,21,873,28250,450000
10415,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,Compact,21,873,24890,450000
10416,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,Compact,20,873,36420,450000
10417,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,Compact,20,873,33365,450000
10418,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,Compact,21,873,28700,450000
10419,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,Compact,20,873,26865,450000
10420,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,Compact,21,873,31390,450000
10421,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,Compact,21,873,34445,450000
10422,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,Compact,20,873,30675,450000
10423,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,Compact,20,873,30095,450000
10424,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,Compact,20,873,32070,450000
10425,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,Compact,20,873,26970,450000
10426,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,Compact,20,873,34580,450000
10427,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,Compact,20,873,24995,450000
10428,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,all wheel drive,Compact,20,873,36475,450000
10429,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,Compact,20,873,34500,450000
10430,Volkswagen,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,Compact,20,873,32605,450000
10526,Volkswagen,premium unleaded (required),350,8,AUTOMATIC,all wheel drive,Midsize,12,873,48390,450000
10527,Volkswagen,premium unleaded (required),280,6,AUTOMATIC,all wheel drive,Midsize,14,873,39300,450000
10528,Volkswagen,diesel,310,10,AUTOMATIC,all wheel drive,Midsize,15,873,68340,450000
10529,Volkswagen,diesel,221,6,AUTOMATIC,all wheel drive,Midsize,17,873,42800,450000
10530,Volkswagen,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,Midsize,14,873,39300,450000
10531,Volkswagen,premium unleaded (recommended),350,8,AUTOMATIC,all wheel drive,Midsize,13,873,48900,450000
10532,Volkswagen,diesel,240,6,AUTOMATIC,all wheel drive,Midsize,20,873,62200,450000
10533,Volkswagen,diesel,240,6,AUTOMATIC,all wheel drive,Midsize,20,873,56670,450000
10534,Volkswagen,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,Midsize,17,873,53170,450000
10535,Volkswagen,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,Midsize,17,873,48745,450000
10536,Volkswagen,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,Midsize,17,873,44705,450000
10537,Volkswagen,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,Midsize,17,873,58700,450000
10538,Volkswagen,premium unleaded (recommended),380,6,AUTOMATIC,all wheel drive,Midsize,20,873,66995,450000
10539,Volkswagen,diesel,240,6,AUTOMATIC,all wheel drive,Midsize,20,873,52245,450000
10540,Volkswagen,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,Midsize,17,873,51450,450000
10541,Volkswagen,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,Midsize,17,873,46745,450000
10542,Volkswagen,diesel,240,6,AUTOMATIC,all wheel drive,Midsize,21,873,54950,450000
10543,Volkswagen,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,Midsize,17,873,42705,450000
10544,Volkswagen,diesel,240,6,AUTOMATIC,all wheel drive,Midsize,21,873,63245,450000
10545,Volkswagen,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,Midsize,17,873,59745,450000
10546,Volkswagen,diesel,240,6,AUTOMATIC,all wheel drive,Midsize,21,873,50245,450000
10547,Volkswagen,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,Midsize,17,873,49495,450000
10548,Volkswagen,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,Midsize,17,873,52795,450000
10549,Volkswagen,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,Midsize,17,873,60195,450000
10645,Ford,regular unleaded,169,4,AUTOMATIC,front wheel drive,Compact,20,5657,26710,450000
10646,Ford,regular unleaded,169,4,AUTOMATIC,front wheel drive,Compact,21,5657,23330,450000
10647,Ford,regular unleaded,169,4,AUTOMATIC,front wheel drive,Compact,20,5657,25185,450000
10648,Ford,regular unleaded,169,4,AUTOMATIC,front wheel drive,Compact,21,5657,22330,450000
10649,Ford,regular unleaded,169,4,AUTOMATIC,front wheel drive,Compact,20,5657,24710,450000
10651,Ford,regular unleaded,169,4,AUTOMATIC,front wheel drive,Compact,21,5657,23855,450000
10652,Ford,regular unleaded,169,4,AUTOMATIC,front wheel drive,Compact,21,5657,24855,450000
10654,Ford,regular unleaded,169,4,AUTOMATIC,front wheel drive,Compact,20,5657,29185,450000
10660,Ford,regular unleaded,169,4,AUTOMATIC,front wheel drive,Compact,21,5657,22675,450000
10661,Ford,regular unleaded,169,4,AUTOMATIC,front wheel drive,Compact,20,5657,25300,450000
10662,Ford,regular unleaded,169,4,AUTOMATIC,front wheel drive,Compact,20,5657,24825,450000
10663,Ford,regular unleaded,169,4,AUTOMATIC,front wheel drive,Compact,20,5657,26825,450000
10665,Ford,regular unleaded,169,4,AUTOMATIC,front wheel drive,Compact,21,5657,24200,450000
10668,Ford,regular unleaded,169,4,AUTOMATIC,front wheel drive,Compact,20,5657,29300,450000
10669,Ford,regular unleaded,169,4,AUTOMATIC,front wheel drive,Compact,21,5657,23675,450000
10672,Ford,regular unleaded,169,4,AUTOMATIC,front wheel drive,Compact,21,5657,25200,450000
10675,Ford,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,Compact,20,5657,23900,450000
10676,Ford,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,Compact,19,5657,25585,450000
10677,Ford,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,Compact,19,5657,27590,450000
10678,Ford,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,Compact,20,5657,24425,450000
10679,Ford,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,Compact,19,5657,30215,450000
10681,Ford,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,Compact,20,5657,25425,450000
10682,Ford,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,Compact,19,5657,28215,450000
10683,Ford,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,Compact,19,5657,25590,450000
10685,Ford,flex-fuel (unleaded/E85),169,4,AUTOMATIC,front wheel drive,Compact,20,5657,22900,450000
10691,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Large,14,5657,35430,450000
10692,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Large,14,5657,40830,450000
10693,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,36070,450000
10694,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,33920,450000
10695,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Large,14,5657,39080,450000
10696,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,33770,450000
10697,Ford,premium unleaded (recommended),310,6,AUTOMATIC,rear wheel drive,Large,14,5657,43795,450000
10698,Ford,premium unleaded (recommended),310,6,AUTOMATIC,rear wheel drive,Large,14,5657,42295,450000
10699,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,32270,450000
10700,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,37420,450000
10701,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Large,14,5657,37580,450000
10702,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,37570,450000
10703,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Large,14,5657,33930,450000
10704,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,32420,450000
10705,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,35920,450000
10706,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Large,14,5657,39330,450000
10707,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,36825,450000
10708,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Large,14,5657,39580,450000
10709,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Large,14,5657,34635,450000
10710,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Large,14,5657,39735,450000
10711,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,36975,450000
10712,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,34470,450000
10713,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Large,14,5657,41030,450000
10714,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,34620,450000
10715,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,38270,450000
10716,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,33325,450000
10717,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Large,14,5657,38285,450000
10718,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,33175,450000
10719,Ford,premium unleaded (recommended),310,6,AUTOMATIC,rear wheel drive,Large,14,5657,43995,450000
10720,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Large,14,5657,35930,450000
10721,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,38120,450000
10722,Ford,premium unleaded (recommended),310,6,AUTOMATIC,rear wheel drive,Large,14,5657,42700,450000
10723,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,34515,450000
10724,Ford,regular unleaded,275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,38015,450000
10725,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,34365,450000
10726,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,35810,450000
10727,Ford,regular unleaded,275,6,AUTOMATIC,rear wheel drive,Midsize,14,5657,39310,450000
10728,Ford,regular unleaded,275,6,AUTOMATIC,rear wheel drive,Large,14,5657,40770,450000
10729,Ford,regular unleaded,275,6,AUTOMATIC,rear wheel drive,Large,14,5657,42075,450000
10730,Ford,regular unleaded,275,6,AUTOMATIC,rear wheel drive,Large,14,5657,43370,450000
10731,Ford,flex-fuel (unleaded/E85),275,6,AUTOMATIC,rear wheel drive,Large,14,5657,37120,450000
10732,Ford,regular unleaded,275,6,AUTOMATIC,rear wheel drive,Large,14,5657,39475,450000
